"ppt","sess","block","cond","stimulus","failtrial","response","rkey","RT","score","cumulative_score","R"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",3507,10,1640,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",3210,10,1650,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1330,10,1660,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",954,10,1670,"N"
"10","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","F",2730,10,1680,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2122,10,1690,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2039,10,1700,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",3798,10,1710,"N"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",5637,-10,1700,"N"
"10","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","F",4706,10,1710,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2135,10,1720,"C"
"10","1","2","MANUAL","n",TRUE,"FALSE_ALARM_CONFLICT","J",2020,-10,1710,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2296,10,1720,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1992,10,1730,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2534,10,1740,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2565,10,1750,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2116,10,1760,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2068,10,1770,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",6474,10,1780,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1761,10,1790,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2102,10,1800,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2326,10,1810,"N"
"10","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","F",2697,10,1820,"N"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",1962,-10,1810,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",3538,10,1820,"N"
"10","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","F",1738,10,1830,"N"
"10","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","F",1929,10,1840,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",4354,10,1850,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2969,10,1860,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1540,10,1870,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2081,10,1880,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2262,10,1890,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1781,10,1900,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1698,10,1910,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1974,10,1920,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2052,10,1930,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2105,10,1940,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2485,10,1950,"N"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",4627,10,1960,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2306,10,1970,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1925,10,1980,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1365,10,1990,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2513,10,2000,"C"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",1972,10,2010,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1561,10,2020,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1466,10,2030,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2232,10,2040,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1666,10,2050,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1746,10,2060,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2185,10,2070,"C"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",2501,-10,2060,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1789,10,2070,"N"
"10","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","J",2186,-10,2060,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2600,10,2070,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2345,10,2080,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2010,10,2090,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1125,10,2100,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2490,10,2110,"N"
"10","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","J",1798,-10,2100,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1685,10,2110,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2698,10,2120,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2042,10,2130,"N"
"10","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","J",2502,-10,2120,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1784,10,2130,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2002,10,2140,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1066,10,2150,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1652,10,2160,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",6100,10,2170,"C"
"10","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","F",3113,10,2180,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",4770,10,2190,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2506,10,2200,"C"
"10","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","F",1327,10,2210,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1226,10,2220,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1779,10,2230,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",905,10,2240,"N"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",1409,10,2250,"C"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",1378,10,2260,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1381,10,2270,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2372,10,2280,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1474,10,2290,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1432,10,2300,"C"
"10","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","J",2258,-10,2290,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1649,10,2300,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1256,10,2310,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2338,10,2320,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1762,10,2330,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1572,10,2340,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2245,10,2350,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2326,10,2360,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1882,10,2370,"N"
"10","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","J",1194,-10,2360,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1165,10,2370,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2312,10,2380,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1542,10,2390,"N"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",2728,-10,2380,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1474,10,2390,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1555,10,2400,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1030,10,2410,"N"
"10","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","J",2106,-10,2400,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2674,10,2410,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2693,10,2420,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1402,10,2430,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1877,10,2440,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2890,10,2450,"N"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",2008,10,2460,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2251,10,2470,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2338,10,2480,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1912,10,2490,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1826,10,2500,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1619,10,2510,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2231,10,2520,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1586,10,2530,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2554,10,2540,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2146,10,2550,"N"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",4099,-10,2540,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2668,10,2550,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2426,10,2560,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",979,10,2570,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",3178,10,2580,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2788,10,2590,"N"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",2525,10,2600,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",3717,10,2610,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1620,10,2620,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2147,10,2630,"N"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",3269,10,2640,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1722,10,2650,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2852,10,2660,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1586,10,2670,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",3156,10,2680,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1667,10,2690,"C"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",1752,-10,2680,"N"
"10","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","F",2697,10,2690,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1320,10,2700,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1910,10,2710,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1690,10,2720,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1509,10,2730,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",5225,10,2740,"C"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",2088,10,2750,"C"
"10","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","J",2358,-10,2740,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1751,10,2750,"C"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",3113,-10,2740,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1883,10,2750,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",3065,10,2760,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1433,10,2770,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1982,10,2780,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1130,10,2790,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1442,10,2800,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1818,10,2810,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1972,10,2820,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",3745,10,2830,"C"
"10","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","J",2801,-10,2820,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1999,10,2830,"N"
"10","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","F",1690,10,2840,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1766,10,2850,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",918,10,2860,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2182,10,2870,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2565,10,2880,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1745,10,2890,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1909,10,2900,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2007,10,2910,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2534,10,2920,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2085,10,2930,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1830,10,2940,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1893,10,2950,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2022,10,2960,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1034,10,2970,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",3285,10,2980,"C"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",2472,10,2990,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",996,10,3000,"N"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",2295,-10,2990,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1854,10,3000,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1593,10,3010,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",3785,10,3020,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",936,10,3030,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1880,10,3040,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1926,10,3050,"C"
"10","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","F",2438,10,3060,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1958,10,3070,"C"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",2548,10,3080,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1698,10,3090,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2885,10,3100,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1738,10,3110,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2612,10,3120,"C"
"10","1","2","MANUAL","n",TRUE,"HIT_NON_CONFLICT","F",2490,10,3130,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",874,10,3140,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",3892,10,3150,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1606,10,3160,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2537,10,3170,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2626,10,3180,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",840,10,3190,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1958,10,3200,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1715,10,3210,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1286,10,3220,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2148,10,3230,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1458,10,3240,"N"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",2870,10,3250,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2342,10,3260,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2935,10,3270,"C"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",2513,10,3280,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2150,10,3290,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2144,10,3300,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1000,10,3310,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",3430,10,3320,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1574,10,3330,"C"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",1926,-10,3320,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",3168,10,3330,"C"
"10","1","2","MANUAL","n",TRUE,"FALSE_ALARM_CONFLICT","J",3145,-10,3320,"C"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",1817,-10,3310,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1368,10,3320,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1860,10,3330,"N"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",4682,10,3340,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",5218,10,3350,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2233,10,3360,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2520,10,3370,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2326,10,3380,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1878,10,3390,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1845,10,3400,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1799,10,3410,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2166,10,3420,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1828,10,3430,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1761,10,3440,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1713,10,3450,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",965,10,3460,"N"
"10","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","J",1785,-10,3450,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2561,10,3460,"N"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",4168,10,3470,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1018,10,3480,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1559,10,3490,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1634,10,3500,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2072,10,3510,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1770,10,3520,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2068,10,3530,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2456,10,3540,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",950,10,3550,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1234,10,3560,"N"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",1658,-10,3550,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2263,10,3560,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1672,10,3570,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2274,10,3580,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2408,10,3590,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1990,10,3600,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1765,10,3610,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1987,10,3620,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1513,10,3630,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1706,10,3640,"N"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1546,10,3650,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1987,10,3660,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1973,10,3670,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1511,10,3680,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2212,10,3690,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2365,10,3700,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2689,10,3710,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",2466,10,3720,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2085,10,3730,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2885,10,3740,"C"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",2635,-10,3730,"N"
"10","1","2","MANUAL","c",FALSE,"FALSE_ALARM_NON_CONFLICT","F",2394,-10,3720,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2000,10,3730,"C"
"10","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","J",2554,-10,3720,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1100,10,3730,"N"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",1990,10,3740,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1736,10,3750,"C"
"10","1","2","MANUAL","n",FALSE,"FALSE_ALARM_CONFLICT","J",2905,-10,3740,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2018,10,3750,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1048,10,3760,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2202,10,3770,"C"
"10","1","2","MANUAL","c",TRUE,"HIT_CONFLICT_ONTIME","J",1574,10,3780,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2379,10,3790,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1030,10,3800,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2550,10,3810,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1174,10,3820,"N"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",1685,10,3830,"C"
"10","1","2","MANUAL","c",FALSE,"HIT_CONFLICT_ONTIME","J",2536,10,3840,"C"
"10","1","2","MANUAL","n",FALSE,"HIT_NON_CONFLICT","F",1938,10,3850,"N"
